Year,Month,Day,Day of Year,Anomaly,Temperature,Month_Name
1949,9,19,262,-0.09,8.5,September
1949,9,20,263,-0.064,8.526,September
1949,9,21,264,-0.121,8.469,September
1949,9,22,265,-0.121,8.469,September
1949,9,23,266,-0.253,8.337,September
1949,9,24,267,-0.219,8.371,September
1949,9,25,268,-0.262,8.328,September
1949,9,26,269,-0.063,8.527,September
1949,9,27,270,0.095,8.685,September
1949,9,28,271,0.094,8.684,September
1949,9,29,272,0.119,8.709,September
1949,9,30,273,0.105,8.695,September
1949,10,1,274,0.122,8.712,October
1949,10,2,275,0.316,8.906,October
1949,10,3,276,0.37,8.959999999999999,October
1949,10,4,277,0.466,9.056,October
1949,10,5,278,0.507,9.097,October
1949,10,6,279,0.48,9.07,October
1949,10,7,280,0.349,8.939,October
1949,10,8,281,0.324,8.914,October
1949,10,9,282,0.303,8.893,October
1949,10,10,283,0.393,8.983,October
1949,10,11,284,0.325,8.915,October
1949,10,12,285,0.321,8.911,October
1949,10,13,286,0.195,8.785,October
1949,10,14,287,0.166,8.756,October
1949,10,15,288,0.088,8.677999999999999,October
1949,10,16,289,0.055,8.645,October
1949,10,17,290,-0.122,8.468,October
1949,10,18,291,-0.175,8.415,October
1949,10,19,292,-0.136,8.454,October
1949,10,20,293,-0.155,8.435,October
1949,10,21,294,0.128,8.718,October
1949,10,22,295,0.184,8.774,October
1949,10,23,296,-0.021,8.568999999999999,October
1949,10,24,297,0.041,8.631,October
1949,10,25,298,0.139,8.729,October
1949,10,26,299,0.216,8.806,October
1949,10,27,300,0.259,8.849,October
1949,10,28,301,0.436,9.026,October
1949,10,29,302,0.698,9.288,October
1949,10,30,303,0.469,9.059,October
1949,10,31,304,0.192,8.782,October
1949,11,1,305,0.014,8.604,November
1949,11,2,306,0.15,8.74,November
1949,11,3,307,0.144,8.734,November
1949,11,4,308,0.055,8.645,November
1949,11,5,309,-0.114,8.475999999999999,November
1949,11,6,310,-0.045,8.545,November
1949,11,7,311,0.056,8.645999999999999,November
1949,11,8,312,0.077,8.667,November
1949,11,9,313,-0.027,8.563,November
1949,11,10,314,-0.078,8.512,November
1949,11,11,315,-0.057,8.533,November
1949,11,12,316,-0.045,8.545,November
1949,11,13,317,-0.049,8.541,November
1949,11,14,318,-0.188,8.402,November
1949,11,15,319,-0.313,8.277,November
1949,11,16,320,-0.301,8.289,November
1949,11,17,321,-0.25,8.34,November
1949,11,18,322,-0.167,8.423,November
1949,11,19,323,-0.098,8.491999999999999,November
1949,11,20,324,-0.128,8.462,November
1949,11,21,325,-0.245,8.345,November
1949,11,22,326,-0.385,8.205,November
1949,11,23,327,-0.531,8.059,November
1949,11,24,328,-0.363,8.227,November
1949,11,25,329,-0.283,8.307,November
1949,11,26,330,-0.377,8.213,November
1949,11,27,331,-0.329,8.261,November
1949,11,28,332,-0.099,8.491,November
1949,11,29,333,-0.162,8.427999999999999,November
1949,11,30,334,-0.38,8.209999999999999,November
1949,12,1,335,-0.233,8.357,December
1949,12,2,336,-0.275,8.315,December
1949,12,3,337,-0.282,8.308,December
1949,12,4,338,-0.122,8.468,December
1949,12,5,339,-0.018,8.572,December
1949,12,6,340,-0.038,8.552,December
1949,12,7,341,-0.032,8.558,December
1949,12,8,342,-0.027,8.563,December
1949,12,9,343,0.08,8.67,December
1949,12,10,344,0.079,8.669,December
1949,12,11,345,0.146,8.736,December
1949,12,12,346,0.056,8.645999999999999,December
1949,12,13,347,-0.206,8.384,December
1949,12,14,348,-0.516,8.074,December
1949,12,15,349,-0.64,7.95,December
1949,12,16,350,-0.748,7.842,December
1949,12,17,351,-0.554,8.036,December
1949,12,18,352,-0.476,8.114,December
1949,12,19,353,-0.316,8.274,December
1949,12,20,354,-0.192,8.398,December
1949,12,21,355,-0.506,8.084,December
1949,12,22,356,-0.953,7.637,December
1949,12,23,357,-1.043,7.547,December
1949,12,24,358,-1.226,7.364,December
1949,12,25,359,-0.963,7.627,December
1949,12,26,360,-0.536,8.054,December
1949,12,27,361,-0.091,8.499,December
1949,12,28,362,0.023,8.613,December
1949,12,29,363,-0.304,8.286,December
1949,12,30,364,-0.416,8.174,December
1949,12,31,365,-0.759,7.8309999999999995,December
1950,1,1,1,-0.793,7.797,January
1950,1,2,2,-0.778,7.811999999999999,January
1950,1,3,3,-0.895,7.695,January
1950,1,4,4,-0.999,7.591,January
1950,1,5,5,-1.189,7.401,January
1950,1,6,6,-1.063,7.527,January
1950,1,7,7,-1.043,7.547,January
1950,1,8,8,-1.014,7.576,January
1950,1,9,9,-0.816,7.774,January
1950,1,10,10,-0.388,8.202,January
1950,1,11,11,-0.683,7.907,January
1950,1,12,12,-0.92,7.67,January
1950,1,13,13,-0.826,7.764,January
1950,1,14,14,-0.771,7.819,January
1950,1,15,15,-0.638,7.952,January
1950,1,16,16,-0.943,7.647,January
1950,1,17,17,-1.178,7.412,January
1950,1,18,18,-1.358,7.231999999999999,January
1950,1,19,19,-1.469,7.1209999999999996,January
1950,1,20,20,-1.176,7.414,January
1950,1,21,21,-0.846,7.744,January
1950,1,22,22,-0.696,7.894,January
1950,1,23,23,-0.608,7.982,January
1950,1,24,24,-0.565,8.025,January
1950,1,25,25,-0.35,8.24,January
1950,1,26,26,-0.229,8.361,January
1950,1,27,27,-0.609,7.981,January
1950,1,28,28,-0.782,7.808,January
1950,1,29,29,-0.9,7.6899999999999995,January
1950,1,30,30,-1.189,7.401,January
1950,1,31,31,-1.271,7.319,January
1950,2,1,32,-1.086,7.504,February
1950,2,2,33,-1.056,7.534,February
1950,2,3,34,-1.153,7.436999999999999,February
1950,2,4,35,-1.246,7.343999999999999,February
1950,2,5,36,-1.124,7.465999999999999,February
1950,2,6,37,-0.859,7.731,February
1950,2,7,38,-0.836,7.754,February
1950,2,8,39,-0.858,7.732,February
1950,2,9,40,-0.761,7.829,February
1950,2,10,41,-0.687,7.903,February
1950,2,11,42,-0.53,8.06,February
1950,2,12,43,-0.565,8.025,February
1950,2,13,44,-0.367,8.222999999999999,February
1950,2,14,45,-0.301,8.289,February
1950,2,15,46,-0.189,8.401,February
1950,2,16,47,-0.099,8.491,February
1950,2,17,48,-0.283,8.307,February
1950,2,18,49,-0.449,8.141,February
1950,2,19,50,-0.854,7.736,February
1950,2,20,51,-0.935,7.654999999999999,February
1950,2,21,52,-0.725,7.865,February
1950,2,22,53,-0.458,8.132,February
1950,2,23,54,-0.304,8.286,February
1950,2,24,55,-0.101,8.488999999999999,February
1950,2,25,56,0.042,8.632,February
1950,2,26,57,0.201,8.791,February
1950,2,27,58,0.251,8.841,February
1950,2,28,59,0.058,8.648,February
1950,3,1,60,-0.177,8.413,March
1950,3,2,61,-0.27,8.32,March
1950,3,3,62,-0.442,8.148,March
1950,3,4,63,-0.236,8.354,March
1950,3,5,64,-0.079,8.511,March
1950,3,6,65,-0.185,8.405,March
1950,3,7,66,-0.311,8.279,March
1950,3,8,67,-0.359,8.231,March
1950,3,9,68,-0.261,8.329,March
1950,3,10,69,-0.137,8.453,March
1950,3,11,70,-0.173,8.417,March
1950,3,12,71,-0.05,8.54,March
1950,3,13,72,0.043,8.633,March
1950,3,14,73,0.07,8.66,March
1950,3,15,74,0.389,8.979,March
1950,3,16,75,0.287,8.877,March
1950,3,17,76,0.175,8.765,March
1950,3,18,77,-0.078,8.512,March
1950,3,19,78,-0.221,8.369,March
1950,3,20,79,-0.03,8.56,March
1950,3,21,80,0.115,8.705,March
1950,3,22,81,0.392,8.982,March
1950,3,23,82,0.552,9.142,March
1950,3,24,83,0.498,9.088,March
1950,3,25,84,0.291,8.881,March
1950,3,26,85,0.243,8.833,March
1950,3,27,86,-0.106,8.484,March
1950,3,28,87,-0.212,8.378,March
1950,3,29,88,-0.318,8.272,March
1950,3,30,89,-0.203,8.387,March
1950,3,31,90,-0.121,8.469,March
1950,4,1,91,-0.207,8.383,April
1950,4,2,92,-0.14,8.45,April
1950,4,3,93,-0.031,8.559,April
1950,4,4,94,-0.093,8.497,April
1950,4,5,95,-0.04,8.55,April
1950,4,6,96,-0.017,8.573,April
1950,4,7,97,0.076,8.666,April
1950,4,8,98,0.024,8.613999999999999,April
1950,4,9,99,0.02,8.61,April
1950,4,10,100,-0.017,8.573,April
1950,4,11,101,-0.302,8.288,April
1950,4,12,102,-0.311,8.279,April
1950,4,13,103,-0.494,8.096,April
1950,4,14,104,-0.68,7.91,April
1950,4,15,105,-0.338,8.252,April
1950,4,16,106,-0.191,8.399,April
1950,4,17,107,-0.138,8.452,April
1950,4,18,108,-0.001,8.589,April
1950,4,19,109,0.129,8.719,April
1950,4,20,110,-0.003,8.587,April
1950,4,21,111,-0.045,8.545,April
1950,4,22,112,0.104,8.693999999999999,April
1950,4,23,113,-0.02,8.57,April
1950,4,24,114,0.031,8.621,April
1950,4,25,115,0.078,8.668,April
1950,4,26,116,0.131,8.721,April
1950,4,27,117,0.17,8.76,April
1950,4,28,118,0.153,8.743,April
1950,4,29,119,0.093,8.683,April
1950,4,30,120,0.067,8.657,April
1950,5,1,121,0.037,8.627,May
1950,5,2,122,0.05,8.64,May
1950,5,3,123,0.102,8.692,May
1950,5,4,124,0.183,8.773,May
1950,5,5,125,0.148,8.738,May
1950,5,6,126,0.034,8.624,May
1950,5,7,127,-0.202,8.388,May
1950,5,8,128,-0.326,8.264,May
1950,5,9,129,-0.241,8.349,May
1950,5,10,130,-0.102,8.488,May
1950,5,11,131,-0.137,8.453,May
1950,5,12,132,0.019,8.609,May
1950,5,13,133,-0.097,8.493,May
1950,5,14,134,-0.154,8.436,May
1950,5,15,135,-0.147,8.443,May
1950,5,16,136,-0.065,8.525,May
1950,5,17,137,0.061,8.651,May
1950,5,18,138,0.018,8.608,May
1950,5,19,139,0.158,8.748,May
1950,5,20,140,0.163,8.753,May
1950,5,21,141,0.16,8.75,May
1950,5,22,142,0.273,8.863,May
1950,5,23,143,0.299,8.889,May
1950,5,24,144,0.301,8.891,May
1950,5,25,145,0.129,8.719,May
1950,5,26,146,0.172,8.762,May
1950,5,27,147,0.214,8.804,May
1950,5,28,148,0.235,8.825,May
1950,5,29,149,0.286,8.876,May
1950,5,30,150,0.317,8.907,May
1950,5,31,151,0.294,8.884,May
1950,6,1,152,0.101,8.691,June
1950,6,2,153,0.031,8.621,June
1950,6,3,154,-0.074,8.516,June
1950,6,4,155,-0.107,8.483,June
1950,6,5,156,-0.101,8.488999999999999,June
1950,6,6,157,-0.141,8.449,June
1950,6,7,158,-0.056,8.534,June
1950,6,8,159,-0.223,8.366999999999999,June
1950,6,9,160,-0.122,8.468,June
1950,6,10,161,0.045,8.635,June
1950,6,11,162,0.077,8.667,June
1950,6,12,163,0.134,8.724,June
1950,6,13,164,0.193,8.783,June
1950,6,14,165,0.098,8.688,June
1950,6,15,166,-0.025,8.565,June
1950,6,16,167,-0.031,8.559,June
1950,6,17,168,-0.043,8.547,June
1950,6,18,169,-0.065,8.525,June
1950,6,19,170,0.01,8.6,June
1950,6,20,171,-0.02,8.57,June
1950,6,21,172,-0.023,8.567,June
1950,6,22,173,-0.176,8.414,June
1950,6,23,174,-0.137,8.453,June
1950,6,24,175,-0.007,8.583,June
1950,6,25,176,0.016,8.606,June
1950,6,26,177,-0.014,8.576,June
1950,6,27,178,0.049,8.639,June
1950,6,28,179,0.046,8.636,June
1950,6,29,180,0.118,8.708,June
1950,6,30,181,-0.057,8.533,June
1950,7,1,182,-0.026,8.564,July
1950,7,2,183,0.084,8.674,July
1950,7,3,184,0.244,8.834,July
1950,7,4,185,0.202,8.792,July
1950,7,5,186,0.068,8.658,July
1950,7,6,187,0.106,8.696,July
1950,7,7,188,-0.056,8.534,July
1950,7,8,189,-0.016,8.574,July
1950,7,9,190,0.038,8.628,July
1950,7,10,191,-0.022,8.568,July
1950,7,11,192,-0.112,8.478,July
1950,7,12,193,-0.191,8.399,July
1950,7,13,194,-0.235,8.355,July
1950,7,14,195,-0.315,8.275,July
1950,7,15,196,-0.374,8.216,July
1950,7,16,197,-0.301,8.289,July
1950,7,17,198,-0.372,8.218,July
1950,7,18,199,-0.274,8.315999999999999,July
1950,7,19,200,-0.058,8.532,July
1950,7,20,201,-0.081,8.509,July
1950,7,21,202,-0.272,8.318,July
1950,7,22,203,-0.32,8.27,July
1950,7,23,204,-0.348,8.241999999999999,July
1950,7,24,205,-0.221,8.369,July
1950,7,25,206,-0.24,8.35,July
1950,7,26,207,-0.391,8.199,July
1950,7,27,208,-0.276,8.314,July
1950,7,28,209,-0.241,8.349,July
1950,7,29,210,-0.178,8.411999999999999,July
1950,7,30,211,-0.21,8.379999999999999,July
1950,7,31,212,-0.298,8.292,July
1950,8,1,213,-0.247,8.343,August
1950,8,2,214,-0.377,8.213,August
1950,8,3,215,-0.556,8.033999999999999,August
1950,8,4,216,-0.516,8.074,August
1950,8,5,217,-0.53,8.06,August
1950,8,6,218,-0.544,8.046,August
1950,8,7,219,-0.531,8.059,August
1950,8,8,220,-0.437,8.153,August
1950,8,9,221,-0.483,8.107,August
1950,8,10,222,-0.391,8.199,August
1950,8,11,223,-0.393,8.197,August
1950,8,12,224,-0.348,8.241999999999999,August
1950,8,13,225,-0.407,8.183,August
1950,8,14,226,-0.441,8.149,August
1950,8,15,227,-0.326,8.264,August
1950,8,16,228,-0.398,8.192,August
1950,8,17,229,-0.499,8.091,August
1950,8,18,230,-0.506,8.084,August
1950,8,19,231,-0.458,8.132,August
1950,8,20,232,-0.363,8.227,August
1950,8,21,233,-0.346,8.244,August
1950,8,22,234,-0.271,8.318999999999999,August
1950,8,23,235,-0.279,8.311,August
1950,8,24,236,-0.376,8.214,August
1950,8,25,237,-0.409,8.181,August
1950,8,26,238,-0.272,8.318,August
1950,8,27,239,-0.265,8.325,August
1950,8,28,240,-0.311,8.279,August
1950,8,29,241,-0.334,8.256,August
1950,8,30,242,-0.388,8.202,August
1950,8,31,243,-0.391,8.199,August
1950,9,1,244,-0.317,8.273,September
1950,9,2,245,-0.277,8.313,September
1950,9,3,246,-0.177,8.413,September
1950,9,4,247,-0.161,8.429,September
1950,9,5,248,-0.214,8.376,September
1950,9,6,249,-0.223,8.366999999999999,September
1950,9,7,250,-0.266,8.324,September
1950,9,8,251,-0.34,8.25,September
1950,9,9,252,-0.179,8.411,September
1950,9,10,253,-0.002,8.588,September
1950,9,11,254,-0.077,8.513,September
1950,9,12,255,-0.171,8.419,September
1950,9,13,256,-0.197,8.393,September
1950,9,14,257,-0.297,8.293,September
1950,9,15,258,-0.315,8.275,September
1950,9,16,259,-0.338,8.252,September
1950,9,17,260,-0.238,8.352,September
1950,9,18,261,-0.231,8.359,September
1950,9,19,262,-0.286,8.304,September
1950,9,20,263,-0.176,8.414,September
1950,9,21,264,-0.001,8.589,September
1950,9,22,265,0.067,8.657,September
1950,9,23,266,-0.048,8.542,September
1950,9,24,267,-0.176,8.414,September
1950,9,25,268,-0.396,8.193999999999999,September
1950,9,26,269,-0.21,8.379999999999999,September
1950,9,27,270,-0.081,8.509,September
1950,9,28,271,-0.038,8.552,September
1950,9,29,272,0.116,8.706,September
1950,9,30,273,0.109,8.699,September
1950,10,1,274,0.225,8.815,October
1950,10,2,275,0.093,8.683,October
1950,10,3,276,0.02,8.61,October
1950,10,4,277,-0.184,8.406,October
1950,10,5,278,-0.343,8.247,October
1950,10,6,279,-0.385,8.205,October
1950,10,7,280,-0.284,8.306,October
1950,10,8,281,-0.347,8.243,October
1950,10,9,282,-0.359,8.231,October
1950,10,10,283,-0.108,8.482,October
1950,10,11,284,0.146,8.736,October
1950,10,12,285,0.181,8.770999999999999,October
1950,10,13,286,0.076,8.666,October
1950,10,14,287,-0.059,8.531,October
1950,10,15,288,-0.092,8.498,October
1950,10,16,289,-0.242,8.347999999999999,October
1950,10,17,290,-0.312,8.278,October
1950,10,18,291,-0.406,8.184,October
1950,10,19,292,-0.546,8.044,October
1950,10,20,293,-0.505,8.084999999999999,October
1950,10,21,294,-0.325,8.265,October
1950,10,22,295,-0.21,8.379999999999999,October
1950,10,23,296,-0.232,8.358,October
1950,10,24,297,-0.288,8.302,October
1950,10,25,298,-0.177,8.413,October
1950,10,26,299,-0.01,8.58,October
1950,10,27,300,0.031,8.621,October
1950,10,28,301,0.007,8.597,October
1950,10,29,302,0.063,8.653,October
1950,10,30,303,-0.089,8.501,October
1950,10,31,304,-0.255,8.334999999999999,October
1950,11,1,305,-0.656,7.934,November
1950,11,2,306,-0.716,7.874,November
1950,11,3,307,-0.706,7.884,November
1950,11,4,308,-0.822,7.768,November
1950,11,5,309,-0.84,7.75,November
1950,11,6,310,-0.823,7.7669999999999995,November
1950,11,7,311,-0.831,7.759,November
1950,11,8,312,-1.012,7.577999999999999,November
1950,11,9,313,-1.039,7.551,November
1950,11,10,314,-0.954,7.636,November
1950,11,11,315,-1.005,7.585,November
1950,11,12,316,-0.956,7.634,November
1950,11,13,317,-1.013,7.577,November
1950,11,14,318,-0.82,7.77,November
1950,11,15,319,-0.698,7.8919999999999995,November
1950,11,16,320,-0.567,8.023,November
1950,11,17,321,-0.476,8.114,November
1950,11,18,322,-0.782,7.808,November
1950,11,19,323,-0.985,7.6049999999999995,November
1950,11,20,324,-1.212,7.378,November
1950,11,21,325,-1.209,7.381,November
1950,11,22,326,-1.055,7.535,November
1950,11,23,327,-1.158,7.432,November
1950,11,24,328,-1.187,7.403,November
1950,11,25,329,-1.199,7.391,November
1950,11,26,330,-1.05,7.54,November
1950,11,27,331,-0.862,7.728,November
1950,11,28,332,-0.917,7.673,November
1950,11,29,333,-0.668,7.922,November
1950,11,30,334,-0.609,7.981,November
1950,12,1,335,-0.691,7.899,December
1950,12,2,336,-0.68,7.91,December
1950,12,3,337,-0.525,8.065,December
1950,12,4,338,-0.4,8.19,December
1950,12,5,339,-0.615,7.975,December
1950,12,6,340,-0.566,8.024,December
1950,12,7,341,-0.19,8.4,December
1950,12,8,342,0.053,8.643,December
1950,12,9,343,0.281,8.871,December
1950,12,10,344,0.235,8.825,December
1950,12,11,345,0.287,8.877,December
1950,12,12,346,0.13,8.72,December
1950,12,13,347,0.23,8.82,December
1950,12,14,348,0.008,8.597999999999999,December
1950,12,15,349,-0.032,8.558,December
1950,12,16,350,-0.018,8.572,December
1950,12,17,351,-0.055,8.535,December
1950,12,18,352,-0.24,8.35,December
1950,12,19,353,-0.485,8.105,December
1950,12,20,354,-0.722,7.868,December
1950,12,21,355,-0.775,7.8149999999999995,December
1950,12,22,356,-0.715,7.875,December
1950,12,23,357,-0.606,7.984,December
1950,12,24,358,-0.494,8.096,December
1950,12,25,359,-0.416,8.174,December
1950,12,26,360,-0.59,8.0,December
1950,12,27,361,-0.817,7.773,December
1950,12,28,362,-0.816,7.774,December
1950,12,29,363,-0.644,7.946,December
1950,12,30,364,-0.68,7.91,December
1950,12,31,365,-0.666,7.9239999999999995,December
1951,1,1,1,-0.67,7.92,January
1951,1,2,2,-0.733,7.857,January
1951,1,3,3,-0.891,7.699,January
1951,1,4,4,-1.223,7.367,January
1951,1,5,5,-1.239,7.351,January
1951,1,6,6,-1.269,7.321,January
1951,1,7,7,-1.189,7.401,January
1951,1,8,8,-1.045,7.545,January
1951,1,9,9,-0.735,7.8549999999999995,January
1951,1,10,10,-0.615,7.975,January
1951,1,11,11,-0.435,8.155,January
1951,1,12,12,-0.421,8.169,January
1951,1,13,13,-0.251,8.339,January
1951,1,14,14,-0.102,8.488,January
1951,1,15,15,-0.114,8.475999999999999,January
1951,1,16,16,0.0,8.59,January
1951,1,17,17,0.016,8.606,January
1951,1,18,18,-0.209,8.381,January
1951,1,19,19,-0.138,8.452,January
1951,1,20,20,-0.371,8.219,January
1951,1,21,21,-0.516,8.074,January
1951,1,22,22,-0.619,7.971,January
1951,1,23,23,-0.197,8.393,January
1951,1,24,24,-0.204,8.386,January
1951,1,25,25,-0.665,7.925,January
1951,1,26,26,-0.686,7.904,January
1951,1,27,27,-0.613,7.977,January
1951,1,28,28,-0.789,7.801,January
1951,1,29,29,-1.058,7.532,January
1951,1,30,30,-1.292,7.298,January
1951,1,31,31,-1.085,7.505,January
1951,2,1,32,-1.118,7.4719999999999995,February
1951,2,2,33,-1.279,7.311,February
1951,2,3,34,-1.118,7.4719999999999995,February
1951,2,4,35,-1.013,7.577,February
1951,2,5,36,-0.731,7.859,February
1951,2,6,37,-0.794,7.795999999999999,February
1951,2,7,38,-0.821,7.769,February
1951,2,8,39,-0.991,7.599,February
1951,2,9,40,-1.127,7.463,February
1951,2,10,41,-1.09,7.5,February
1951,2,11,42,-1.037,7.553,February
1951,2,12,43,-0.965,7.625,February
1951,2,13,44,-1.032,7.558,February
1951,2,14,45,-1.089,7.5009999999999994,February
1951,2,15,46,-0.951,7.639,February
1951,2,16,47,-1.034,7.556,February
1951,2,17,48,-0.948,7.6419999999999995,February
1951,2,18,49,-0.853,7.737,February
1951,2,19,50,-0.575,8.015,February
1951,2,20,51,-0.523,8.067,February
1951,2,21,52,-0.586,8.004,February
1951,2,22,53,-0.624,7.966,February
1951,2,23,54,-0.607,7.983,February
1951,2,24,55,-0.66,7.93,February
1951,2,25,56,-0.759,7.8309999999999995,February
1951,2,26,57,-0.895,7.695,February
1951,2,27,58,-1.132,7.458,February
1951,2,28,59,-1.348,7.242,February
1951,3,1,60,-1.414,7.176,March
1951,3,2,61,-1.458,7.132,March
1951,3,3,62,-1.32,7.27,March
1951,3,4,63,-1.02,7.57,March
1951,3,5,64,-0.468,8.122,March
1951,3,6,65,-0.2,8.39,March
1951,3,7,66,-0.469,8.121,March
1951,3,8,67,-0.487,8.103,March
1951,3,9,68,-0.593,7.997,March
1951,3,10,69,-0.416,8.174,March
1951,3,11,70,-0.455,8.135,March
1951,3,12,71,-0.384,8.206,March
1951,3,13,72,-0.127,8.463,March
1951,3,14,73,0.083,8.673,March
1951,3,15,74,0.178,8.768,March
1951,3,16,75,0.085,8.675,March
1951,3,17,76,-0.094,8.496,March
1951,3,18,77,-0.184,8.406,March
1951,3,19,78,-0.243,8.347,March
1951,3,20,79,-0.156,8.434,March
1951,3,21,80,-0.142,8.448,March
1951,3,22,81,-0.245,8.345,March
1951,3,23,82,-0.049,8.541,March
1951,3,24,83,0.055,8.645,March
1951,3,25,84,0.045,8.635,March
1951,3,26,85,0.367,8.957,March
1951,3,27,86,0.565,9.155,March
1951,3,28,87,0.589,9.179,March
1951,3,29,88,0.581,9.171,March
1951,3,30,89,0.515,9.105,March
1951,3,31,90,0.498,9.088,March
1951,4,1,91,0.443,9.033,April
1951,4,2,92,0.373,8.963,April
1951,4,3,93,0.145,8.735,April
1951,4,4,94,0.237,8.827,April
1951,4,5,95,0.271,8.861,April
1951,4,6,96,0.154,8.744,April
1951,4,7,97,0.118,8.708,April
1951,4,8,98,0.318,8.908,April
1951,4,9,99,0.468,9.058,April
1951,4,10,100,0.374,8.964,April
1951,4,11,101,0.088,8.677999999999999,April
1951,4,12,102,-0.037,8.552999999999999,April
1951,4,13,103,0.002,8.592,April
1951,4,14,104,0.135,8.725,April
1951,4,15,105,0.286,8.876,April
1951,4,16,106,0.24,8.83,April
1951,4,17,107,0.117,8.707,April
1951,4,18,108,0.013,8.603,April
1951,4,19,109,0.025,8.615,April
1951,4,20,110,-0.117,8.472999999999999,April
1951,4,21,111,-0.256,8.334,April
1951,4,22,112,-0.136,8.454,April
1951,4,23,113,-0.068,8.522,April
1951,4,24,114,0.171,8.761,April
1951,4,25,115,0.474,9.064,April
1951,4,26,116,0.652,9.241999999999999,April
1951,4,27,117,0.795,9.385,April
1951,4,28,118,0.991,9.581,April
1951,4,29,119,0.924,9.514,April
1951,4,30,120,0.644,9.234,April
1951,5,1,121,0.663,9.253,May
1951,5,2,122,0.659,9.249,May
1951,5,3,123,0.723,9.313,May
1951,5,4,124,0.892,9.482,May
1951,5,5,125,0.791,9.381,May
1951,5,6,126,0.698,9.288,May
1951,5,7,127,0.554,9.144,May
1951,5,8,128,0.446,9.036,May
1951,5,9,129,0.38,8.97,May
1951,5,10,130,0.15,8.74,May
1951,5,11,131,-0.017,8.573,May
1951,5,12,132,-0.132,8.458,May
1951,5,13,133,-0.181,8.409,May
1951,5,14,134,-0.187,8.403,May
1951,5,15,135,0.039,8.629,May
1951,5,16,136,0.332,8.922,May
1951,5,17,137,0.377,8.967,May
1951,5,18,138,0.348,8.938,May
