,Year,Month,Day,Day of Year,Anomaly,Temperature,Month_Name
30851,1964,6,20,172,0.097,8.687,June
30852,1964,6,21,173,0.19,8.78,June
30853,1964,6,22,174,0.386,8.975999999999999,June
30854,1964,6,23,175,0.402,8.991999999999999,June
30855,1964,6,24,176,0.117,8.707,June
30856,1964,6,25,177,0.022,8.612,June
30857,1964,6,26,178,0.178,8.768,June
30858,1964,6,27,179,0.215,8.805,June
30859,1964,6,28,180,0.236,8.826,June
30860,1964,6,29,181,0.135,8.725,June
30861,1964,6,30,182,0.106,8.696,June
30862,1964,7,1,183,-0.031,8.559,July
30863,1964,7,2,183,-0.108,8.482,July
30864,1964,7,3,184,-0.216,8.374,July
30865,1964,7,4,185,-0.473,8.116999999999999,July
30866,1964,7,5,186,-0.427,8.163,July
30867,1964,7,6,187,-0.205,8.385,July
30868,1964,7,7,188,0.236,8.826,July
30869,1964,7,8,189,0.406,8.996,July
30870,1964,7,9,190,0.43,9.02,July
30871,1964,7,10,191,0.365,8.955,July
30872,1964,7,11,192,0.315,8.905,July
30873,1964,7,12,193,0.257,8.847,July
30874,1964,7,13,194,0.315,8.905,July
30875,1964,7,14,195,0.412,9.002,July
30876,1964,7,15,196,0.256,8.846,July
30877,1964,7,16,197,0.027,8.616999999999999,July
30878,1964,7,17,198,-0.167,8.423,July
30879,1964,7,18,199,-0.193,8.397,July
30880,1964,7,19,200,-0.287,8.302999999999999,July
30881,1964,7,20,201,-0.49,8.1,July
30882,1964,7,21,202,-0.311,8.279,July
30883,1964,7,22,203,-0.19,8.4,July
30884,1964,7,23,204,-0.153,8.437,July
30885,1964,7,24,205,0.047,8.637,July
30886,1964,7,25,206,0.078,8.668,July
30887,1964,7,26,207,0.103,8.693,July
30888,1964,7,27,208,-0.081,8.509,July
30889,1964,7,28,209,-0.041,8.549,July
30890,1964,7,29,210,-0.034,8.556,July
30891,1964,7,30,211,-0.129,8.461,July
30892,1964,7,31,212,-0.168,8.422,July
30893,1964,8,1,213,-0.193,8.397,August
30894,1964,8,2,214,-0.367,8.222999999999999,August
30895,1964,8,3,215,-0.496,8.094,August
30896,1964,8,4,216,-0.43,8.16,August
30897,1964,8,5,217,-0.274,8.315999999999999,August
30898,1964,8,6,218,-0.262,8.328,August
30899,1964,8,7,219,-0.212,8.378,August
30900,1964,8,8,220,-0.414,8.176,August
30901,1964,8,9,221,-0.649,7.941,August
30902,1964,8,10,222,-0.644,7.946,August
30903,1964,8,11,223,-0.506,8.084,August
30904,1964,8,12,224,-0.428,8.161999999999999,August
30905,1964,8,13,225,-0.307,8.283,August
30906,1964,8,14,226,-0.465,8.125,August
30907,1964,8,15,227,-0.58,8.01,August
30908,1964,8,16,228,-0.523,8.067,August
30909,1964,8,17,229,-0.331,8.259,August
30910,1964,8,18,230,-0.076,8.514,August
30911,1964,8,19,231,-0.215,8.375,August
30912,1964,8,20,232,-0.178,8.411999999999999,August
30913,1964,8,21,233,-0.068,8.522,August
30914,1964,8,22,234,-0.039,8.551,August
30915,1964,8,23,235,-0.135,8.455,August
30916,1964,8,24,236,-0.182,8.408,August
30917,1964,8,25,237,-0.33,8.26,August
30918,1964,8,26,238,-0.358,8.232,August
30919,1964,8,27,239,-0.26,8.33,August
30920,1964,8,28,240,0.066,8.656,August
30921,1964,8,29,241,0.187,8.777,August
30922,1964,8,30,242,-0.106,8.484,August
30923,1964,8,31,243,-0.097,8.493,August
30924,1964,9,1,244,-0.398,8.192,September
30925,1964,9,2,245,-0.658,7.9319999999999995,September
30926,1964,9,3,246,-0.715,7.875,September
30927,1964,9,4,247,-0.552,8.038,September
30928,1964,9,5,248,-0.351,8.239,September
30929,1964,9,6,249,-0.3,8.29,September
30930,1964,9,7,250,-0.718,7.872,September
30931,1964,9,8,251,-0.805,7.785,September
30932,1964,9,9,252,-0.931,7.659,September
30933,1964,9,10,253,-0.812,7.778,September
30934,1964,9,11,254,-0.864,7.726,September
30935,1964,9,12,255,-0.897,7.693,September
30936,1964,9,13,256,-0.823,7.7669999999999995,September
30937,1964,9,14,257,-0.755,7.835,September
30938,1964,9,15,258,-0.347,8.243,September
30939,1964,9,16,259,-0.39,8.2,September
30940,1964,9,17,260,-0.349,8.241,September
30941,1964,9,18,261,-0.307,8.283,September
30942,1964,9,19,262,-0.447,8.143,September
30943,1964,9,20,263,-0.372,8.218,September
30944,1964,9,21,264,-0.205,8.385,September
30945,1964,9,22,265,-0.074,8.516,September
30946,1964,9,23,266,-0.05,8.54,September
30947,1964,9,24,267,0.031,8.621,September
30948,1964,9,25,268,-0.221,8.369,September
30949,1964,9,26,269,-0.542,8.048,September
30950,1964,9,27,270,-0.662,7.928,September
30951,1964,9,28,271,-0.825,7.765,September
30952,1964,9,29,272,-0.834,7.756,September
30953,1964,9,30,273,-0.54,8.05,September
30954,1964,10,1,274,-0.476,8.114,October
30955,1964,10,2,275,-0.403,8.187,October
30956,1964,10,3,276,-0.563,8.027,October
30957,1964,10,4,277,-0.629,7.961,October
30958,1964,10,5,278,-0.607,7.983,October
30959,1964,10,6,279,-0.588,8.002,October
30960,1964,10,7,280,-0.507,8.083,October
30961,1964,10,8,281,-0.592,7.998,October
30962,1964,10,9,282,-0.393,8.197,October
30963,1964,10,10,283,-0.465,8.125,October
30964,1964,10,11,284,-0.45,8.14,October
30965,1964,10,12,285,-0.124,8.466,October
30966,1964,10,13,286,-0.027,8.563,October
30967,1964,10,14,287,-0.054,8.536,October
30968,1964,10,15,288,-0.136,8.454,October
30969,1964,10,16,289,-0.264,8.326,October
30970,1964,10,17,290,-0.302,8.288,October
30971,1964,10,18,291,-0.474,8.116,October
30972,1964,10,19,292,-0.842,7.748,October
30973,1964,10,20,293,-0.992,7.598,October
30974,1964,10,21,294,-0.964,7.6259999999999994,October
30975,1964,10,22,295,-1.034,7.556,October
30976,1964,10,23,296,-1.037,7.553,October
30977,1964,10,24,297,-1.029,7.561,October
30978,1964,10,25,298,-0.988,7.602,October
30979,1964,10,26,299,-0.952,7.638,October
30980,1964,10,27,300,-0.82,7.77,October
30981,1964,10,28,301,-0.506,8.084,October
30982,1964,10,29,302,-0.291,8.299,October
30983,1964,10,30,303,-0.305,8.285,October
30984,1964,10,31,304,-0.439,8.151,October
30985,1964,11,1,305,-0.438,8.152,November
30986,1964,11,2,306,-0.433,8.157,November
30987,1964,11,3,307,-0.348,8.241999999999999,November
30988,1964,11,4,308,-0.121,8.469,November
30989,1964,11,5,309,0.086,8.676,November
30990,1964,11,6,310,0.147,8.737,November
30991,1964,11,7,311,0.192,8.782,November
30992,1964,11,8,312,0.081,8.671,November
30993,1964,11,9,313,-0.035,8.555,November
30994,1964,11,10,314,-0.049,8.541,November
30995,1964,11,11,315,-0.109,8.481,November
30996,1964,11,12,316,-0.073,8.517,November
30997,1964,11,13,317,-0.078,8.512,November
30998,1964,11,14,318,-0.128,8.462,November
30999,1964,11,15,319,0.018,8.608,November
31000,1964,11,16,320,0.108,8.698,November
31001,1964,11,17,321,-0.017,8.573,November
31002,1964,11,18,322,-0.134,8.456,November
31003,1964,11,19,323,-0.298,8.292,November
31004,1964,11,20,324,-0.489,8.100999999999999,November
31005,1964,11,21,325,-0.719,7.8709999999999996,November
31006,1964,11,22,326,-0.852,7.7379999999999995,November
31007,1964,11,23,327,-0.831,7.759,November
31008,1964,11,24,328,-0.674,7.9159999999999995,November
31009,1964,11,25,329,-0.309,8.281,November
31010,1964,11,26,330,-0.279,8.311,November
31011,1964,11,27,331,-0.664,7.926,November
31012,1964,11,28,332,-0.816,7.774,November
31013,1964,11,29,333,-0.865,7.725,November
31014,1964,11,30,334,-1.084,7.506,November
31015,1964,12,1,335,-0.905,7.685,December
31016,1964,12,2,336,-0.678,7.912,December
31017,1964,12,3,337,-0.646,7.944,December
31018,1964,12,4,338,-0.513,8.077,December
31019,1964,12,5,339,-0.424,8.166,December
31020,1964,12,6,340,-0.483,8.107,December
31021,1964,12,7,341,-0.491,8.099,December
31022,1964,12,8,342,-0.355,8.235,December
31023,1964,12,9,343,-0.332,8.258,December
31024,1964,12,10,344,-0.5,8.09,December
31025,1964,12,11,345,-0.613,7.977,December
31026,1964,12,12,346,-0.522,8.068,December
31027,1964,12,13,347,-0.389,8.201,December
31028,1964,12,14,348,-0.609,7.981,December
31029,1964,12,15,349,-0.65,7.9399999999999995,December
31030,1964,12,16,350,-0.778,7.811999999999999,December
31031,1964,12,17,351,-0.69,7.9,December
31032,1964,12,18,352,-0.64,7.95,December
31033,1964,12,19,353,-0.54,8.05,December
31034,1964,12,20,354,-0.438,8.152,December
31035,1964,12,21,355,-0.241,8.349,December
31036,1964,12,22,356,0.074,8.664,December
31037,1964,12,23,357,0.315,8.905,December
31038,1964,12,24,358,0.175,8.765,December
31039,1964,12,25,359,0.141,8.731,December
31040,1964,12,26,360,0.022,8.612,December
31041,1964,12,27,361,-0.233,8.357,December
31042,1964,12,28,362,-0.293,8.297,December
31043,1964,12,29,363,-0.383,8.207,December
31044,1964,12,30,364,-0.401,8.189,December
31045,1964,12,31,365,-0.414,8.176,December
31046,1965,1,1,1,-0.505,8.084999999999999,January
31047,1965,1,2,2,-0.441,8.149,January
31048,1965,1,3,3,-0.41,8.18,January
31049,1965,1,4,4,-0.474,8.116,January
31050,1965,1,5,5,-0.581,8.009,January
31051,1965,1,6,6,-0.53,8.06,January
31052,1965,1,7,7,-0.623,7.967,January
31053,1965,1,8,8,-0.709,7.881,January
31054,1965,1,9,9,-0.734,7.856,January
31055,1965,1,10,10,-0.757,7.833,January
31056,1965,1,11,11,-0.7,7.89,January
31057,1965,1,12,12,-0.343,8.247,January
31058,1965,1,13,13,0.017,8.607,January
31059,1965,1,14,14,0.277,8.866999999999999,January
31060,1965,1,15,15,0.355,8.945,January
31061,1965,1,16,16,0.55,9.14,January
31062,1965,1,17,17,0.827,9.417,January
31063,1965,1,18,18,1.05,9.64,January
31064,1965,1,19,19,1.028,9.618,January
31065,1965,1,20,20,1.081,9.671,January
31066,1965,1,21,21,0.965,9.555,January
31067,1965,1,22,22,0.942,9.532,January
31068,1965,1,23,23,0.919,9.509,January
31069,1965,1,24,24,0.87,9.459999999999999,January
31070,1965,1,25,25,0.52,9.11,January
31071,1965,1,26,26,0.247,8.837,January
31072,1965,1,27,27,-0.032,8.558,January
31073,1965,1,28,28,-0.297,8.293,January
31074,1965,1,29,29,-0.058,8.532,January
31075,1965,1,30,30,0.294,8.884,January
31076,1965,1,31,31,0.118,8.708,January
31077,1965,2,1,32,-0.26,8.33,February
31078,1965,2,2,33,-0.527,8.063,February
31079,1965,2,3,34,-0.496,8.094,February
31080,1965,2,4,35,-0.356,8.234,February
31081,1965,2,5,36,-0.264,8.326,February
31082,1965,2,6,37,-0.115,8.475,February
31083,1965,2,7,38,0.082,8.672,February
31084,1965,2,8,39,0.059,8.649,February
31085,1965,2,9,40,-0.277,8.313,February
31086,1965,2,10,41,-0.399,8.190999999999999,February
31087,1965,2,11,42,-0.537,8.052999999999999,February
31088,1965,2,12,43,-0.418,8.172,February
31089,1965,2,13,44,-0.439,8.151,February
31090,1965,2,14,45,-0.494,8.096,February
31091,1965,2,15,46,-0.604,7.986,February
31092,1965,2,16,47,-0.631,7.959,February
31093,1965,2,17,48,-0.407,8.183,February
31094,1965,2,18,49,-0.387,8.203,February
31095,1965,2,19,50,-0.364,8.225999999999999,February
31096,1965,2,20,51,-0.359,8.231,February
31097,1965,2,21,52,-0.329,8.261,February
31098,1965,2,22,53,-0.317,8.273,February
31099,1965,2,23,54,-0.282,8.308,February
31100,1965,2,24,55,-0.128,8.462,February
31101,1965,2,25,56,0.073,8.663,February
31102,1965,2,26,57,0.293,8.883,February
31103,1965,2,27,58,0.404,8.994,February
31104,1965,2,28,59,0.524,9.114,February
31105,1965,3,1,60,0.712,9.302,March
31106,1965,3,2,61,0.577,9.167,March
31107,1965,3,3,62,0.254,8.844,March
31108,1965,3,4,63,0.535,9.125,March
31109,1965,3,5,64,0.682,9.272,March
31110,1965,3,6,65,0.705,9.295,March
31111,1965,3,7,66,0.673,9.263,March
31112,1965,3,8,67,0.657,9.247,March
31113,1965,3,9,68,0.529,9.119,March
31114,1965,3,10,69,0.435,9.025,March
31115,1965,3,11,70,0.477,9.067,March
31116,1965,3,12,71,0.482,9.072,March
31117,1965,3,13,72,0.213,8.802999999999999,March
31118,1965,3,14,73,0.044,8.634,March
31119,1965,3,15,74,0.131,8.721,March
31120,1965,3,16,75,0.329,8.919,March
31121,1965,3,17,76,0.19,8.78,March
31122,1965,3,18,77,-0.28,8.31,March
31123,1965,3,19,78,-0.333,8.257,March
31124,1965,3,20,79,-0.407,8.183,March
31125,1965,3,21,80,-0.475,8.115,March
31126,1965,3,22,81,-0.613,7.977,March
31127,1965,3,23,82,-0.796,7.794,March
31128,1965,3,24,83,-0.963,7.627,March
31129,1965,3,25,84,-0.931,7.659,March
31130,1965,3,26,85,-0.845,7.745,March
31131,1965,3,27,86,-0.554,8.036,March
31132,1965,3,28,87,-0.291,8.299,March
31133,1965,3,29,88,-0.117,8.472999999999999,March
31134,1965,3,30,89,-0.019,8.571,March
31135,1965,3,31,90,-0.058,8.532,March
31136,1965,4,1,91,-0.056,8.534,April
31137,1965,4,2,92,0.1,8.69,April
31138,1965,4,3,93,-0.013,8.577,April
31139,1965,4,4,94,0.0,8.59,April
31140,1965,4,5,95,-0.086,8.504,April
31141,1965,4,6,96,-0.035,8.555,April
31142,1965,4,7,97,0.116,8.706,April
31143,1965,4,8,98,-0.044,8.546,April
31144,1965,4,9,99,-0.191,8.399,April
31145,1965,4,10,100,-0.171,8.419,April
31146,1965,4,11,101,-0.031,8.559,April
31147,1965,4,12,102,0.103,8.693,April
31148,1965,4,13,103,0.204,8.794,April
31149,1965,4,14,104,0.341,8.931,April
31150,1965,4,15,105,0.295,8.885,April
31151,1965,4,16,106,-0.047,8.543,April
31152,1965,4,17,107,-0.384,8.206,April
31153,1965,4,18,108,-0.448,8.142,April
31154,1965,4,19,109,-0.498,8.092,April
31155,1965,4,20,110,-0.532,8.058,April
31156,1965,4,21,111,-0.401,8.189,April
31157,1965,4,22,112,-0.434,8.156,April
31158,1965,4,23,113,-0.257,8.333,April
31159,1965,4,24,114,-0.151,8.439,April
31160,1965,4,25,115,-0.155,8.435,April
31161,1965,4,26,116,-0.102,8.488,April
31162,1965,4,27,117,-0.227,8.363,April
31163,1965,4,28,118,-0.17,8.42,April
31164,1965,4,29,119,-0.272,8.318,April
31165,1965,4,30,120,-0.249,8.341,April
31166,1965,5,1,121,-0.17,8.42,May
31167,1965,5,2,122,0.03,8.62,May
31168,1965,5,3,123,0.074,8.664,May
31169,1965,5,4,124,0.316,8.906,May
31170,1965,5,5,125,0.193,8.783,May
31171,1965,5,6,126,0.104,8.693999999999999,May
31172,1965,5,7,127,0.228,8.818,May
31173,1965,5,8,128,0.29,8.879999999999999,May
31174,1965,5,9,129,0.296,8.886,May
31175,1965,5,10,130,0.261,8.850999999999999,May
31176,1965,5,11,131,0.264,8.854,May
31177,1965,5,12,132,0.078,8.668,May
31178,1965,5,13,133,0.153,8.743,May
31179,1965,5,14,134,0.148,8.738,May
31180,1965,5,15,135,0.006,8.596,May
31181,1965,5,16,136,-0.06,8.53,May
31182,1965,5,17,137,-0.291,8.299,May
31183,1965,5,18,138,-0.364,8.225999999999999,May
31184,1965,5,19,139,-0.336,8.254,May
31185,1965,5,20,140,-0.236,8.354,May
31186,1965,5,21,141,-0.287,8.302999999999999,May
31187,1965,5,22,142,-0.246,8.344,May
31188,1965,5,23,143,-0.168,8.422,May
31189,1965,5,24,144,-0.051,8.539,May
31190,1965,5,25,145,0.027,8.616999999999999,May
31191,1965,5,26,146,0.139,8.729,May
31192,1965,5,27,147,0.243,8.833,May
31193,1965,5,28,148,0.23,8.82,May
31194,1965,5,29,149,0.222,8.812,May
31195,1965,5,30,150,0.172,8.762,May
31196,1965,5,31,151,0.002,8.592,May
31197,1965,6,1,152,-0.007,8.583,June
31198,1965,6,2,153,0.161,8.751,June
31199,1965,6,3,154,-0.054,8.536,June
31200,1965,6,4,155,-0.303,8.286999999999999,June
31201,1965,6,5,156,-0.27,8.32,June
31202,1965,6,6,157,-0.397,8.193,June
31203,1965,6,7,158,-0.461,8.129,June
31204,1965,6,8,159,-0.038,8.552,June
31205,1965,6,9,160,0.268,8.858,June
31206,1965,6,10,161,0.069,8.659,June
31207,1965,6,11,162,0.099,8.689,June
31208,1965,6,12,163,0.145,8.735,June
31209,1965,6,13,164,-0.065,8.525,June
31210,1965,6,14,165,-0.081,8.509,June
31211,1965,6,15,166,0.032,8.622,June
31212,1965,6,16,167,0.023,8.613,June
31213,1965,6,17,168,-0.028,8.562,June
31214,1965,6,18,169,-0.033,8.557,June
31215,1965,6,19,170,0.042,8.632,June
31216,1965,6,20,171,0.084,8.674,June
31217,1965,6,21,172,0.044,8.634,June
31218,1965,6,22,173,-0.078,8.512,June
31219,1965,6,23,174,-0.151,8.439,June
31220,1965,6,24,175,-0.231,8.359,June
31221,1965,6,25,176,-0.404,8.186,June
31222,1965,6,26,177,-0.248,8.342,June
31223,1965,6,27,178,-0.244,8.346,June
31224,1965,6,28,179,-0.319,8.270999999999999,June
31225,1965,6,29,180,-0.333,8.257,June
31226,1965,6,30,181,-0.194,8.395999999999999,June
31227,1965,7,1,182,0.061,8.651,July
31228,1965,7,2,183,0.247,8.837,July
31229,1965,7,3,184,0.328,8.918,July
31230,1965,7,4,185,0.266,8.856,July
31231,1965,7,5,186,0.138,8.728,July
31232,1965,7,6,187,0.064,8.654,July
31233,1965,7,7,188,0.1,8.69,July
31234,1965,7,8,189,-0.111,8.479,July
31235,1965,7,9,190,-0.253,8.337,July
31236,1965,7,10,191,-0.363,8.227,July
31237,1965,7,11,192,-0.625,7.965,July
31238,1965,7,12,193,-0.487,8.103,July
31239,1965,7,13,194,-0.337,8.253,July
31240,1965,7,14,195,-0.245,8.345,July
31241,1965,7,15,196,-0.415,8.175,July
31242,1965,7,16,197,-0.505,8.084999999999999,July
31243,1965,7,17,198,-0.438,8.152,July
31244,1965,7,18,199,-0.493,8.097,July
31245,1965,7,19,200,-0.666,7.9239999999999995,July
31246,1965,7,20,201,-0.71,7.88,July
31247,1965,7,21,202,-0.657,7.933,July
31248,1965,7,22,203,-0.446,8.144,July
31249,1965,7,23,204,-0.272,8.318,July
31250,1965,7,24,205,-0.339,8.251,July
31251,1965,7,25,206,-0.394,8.196,July
31252,1965,7,26,207,-0.281,8.309,July
31253,1965,7,27,208,-0.332,8.258,July
31254,1965,7,28,209,-0.411,8.179,July
31255,1965,7,29,210,-0.509,8.081,July
31256,1965,7,30,211,-0.199,8.391,July
31257,1965,7,31,212,0.175,8.765,July
31258,1965,8,1,213,0.149,8.738999999999999,August
31259,1965,8,2,214,0.128,8.718,August
31260,1965,8,3,215,0.099,8.689,August
31261,1965,8,4,216,-0.039,8.551,August
31262,1965,8,5,217,-0.087,8.503,August
31263,1965,8,6,218,-0.274,8.315999999999999,August
31264,1965,8,7,219,-0.36,8.23,August
31265,1965,8,8,220,-0.316,8.274,August
31266,1965,8,9,221,-0.153,8.437,August
31267,1965,8,10,222,-0.1,8.49,August
31268,1965,8,11,223,0.071,8.661,August
31269,1965,8,12,224,0.133,8.722999999999999,August
31270,1965,8,13,225,0.007,8.597,August
31271,1965,8,14,226,0.02,8.61,August
31272,1965,8,15,227,-0.031,8.559,August
31273,1965,8,16,228,-0.057,8.533,August
31274,1965,8,17,229,-0.043,8.547,August
31275,1965,8,18,230,0.016,8.606,August
31276,1965,8,19,231,-0.103,8.487,August
31277,1965,8,20,232,-0.233,8.357,August
31278,1965,8,21,233,-0.227,8.363,August
31279,1965,8,22,234,-0.22,8.37,August
31280,1965,8,23,235,-0.064,8.526,August
31281,1965,8,24,236,0.131,8.721,August
31282,1965,8,25,237,0.201,8.791,August
31283,1965,8,26,238,0.17,8.76,August
31284,1965,8,27,239,-0.111,8.479,August
31285,1965,8,28,240,-0.338,8.252,August
31286,1965,8,29,241,-0.538,8.052,August
31287,1965,8,30,242,-0.541,8.049,August
31288,1965,8,31,243,-0.568,8.022,August
31289,1965,9,1,244,-0.628,7.962,September
31290,1965,9,2,245,-0.661,7.929,September
31291,1965,9,3,246,-0.721,7.869,September
31292,1965,9,4,247,-0.692,7.898,September
31293,1965,9,5,248,-0.739,7.851,September
31294,1965,9,6,249,-0.719,7.8709999999999996,September
31295,1965,9,7,250,-0.734,7.856,September
31296,1965,9,8,251,-0.341,8.249,September
31297,1965,9,9,252,-0.318,8.272,September
31298,1965,9,10,253,-0.415,8.175,September
31299,1965,9,11,254,-0.648,7.942,September
31300,1965,9,12,255,-0.726,7.864,September
31301,1965,9,13,256,-0.749,7.841,September
31302,1965,9,14,257,-0.598,7.992,September
31303,1965,9,15,258,-0.442,8.148,September
31304,1965,9,16,259,-0.365,8.225,September
31305,1965,9,17,260,-0.198,8.392,September
31306,1965,9,18,261,-0.289,8.301,September
31307,1965,9,19,262,-0.235,8.355,September
31308,1965,9,20,263,0.017,8.607,September
31309,1965,9,21,264,0.151,8.741,September
31310,1965,9,22,265,0.23,8.82,September
31311,1965,9,23,266,0.263,8.853,September
31312,1965,9,24,267,0.155,8.745,September
31313,1965,9,25,268,-0.256,8.334,September
31314,1965,9,26,269,-0.651,7.939,September
31315,1965,9,27,270,-0.838,7.752,September
31316,1965,9,28,271,-0.948,7.6419999999999995,September
31317,1965,9,29,272,-0.473,8.116999999999999,September
31318,1965,9,30,273,-0.256,8.334,September
31319,1965,10,1,274,-0.323,8.267,October
31320,1965,10,2,275,-0.432,8.158,October
31321,1965,10,3,276,-0.18,8.41,October
31322,1965,10,4,277,0.014,8.604,October
31323,1965,10,5,278,-0.009,8.581,October
31324,1965,10,6,279,0.051,8.641,October
31325,1965,10,7,280,0.322,8.911999999999999,October
31326,1965,10,8,281,0.302,8.892,October
31327,1965,10,9,282,0.064,8.654,October
31328,1965,10,10,283,-0.161,8.429,October
31329,1965,10,11,284,-0.094,8.496,October
31330,1965,10,12,285,0.159,8.749,October
31331,1965,10,13,286,0.417,9.007,October
31332,1965,10,14,287,0.469,9.059,October
31333,1965,10,15,288,0.532,9.122,October
31334,1965,10,16,289,0.634,9.224,October
31335,1965,10,17,290,0.462,9.052,October
31336,1965,10,18,291,0.242,8.832,October
31337,1965,10,19,292,0.049,8.639,October
31338,1965,10,20,293,0.017,8.607,October
31339,1965,10,21,294,0.236,8.826,October
31340,1965,10,22,295,0.25,8.84,October
31341,1965,10,23,296,0.244,8.834,October
31342,1965,10,24,297,0.069,8.659,October
31343,1965,10,25,298,-0.173,8.417,October
31344,1965,10,26,299,-0.194,8.395999999999999,October
31345,1965,10,27,300,0.085,8.675,October
31346,1965,10,28,301,0.084,8.674,October
31347,1965,10,29,302,-0.032,8.558,October
31348,1965,10,30,303,0.05,8.64,October
31349,1965,10,31,304,0.007,8.597,October
31350,1965,11,1,305,0.109,8.699,November
31351,1965,11,2,306,0.262,8.852,November
31352,1965,11,3,307,0.047,8.637,November
31353,1965,11,4,308,-0.067,8.523,November
31354,1965,11,5,309,-0.292,8.298,November
31355,1965,11,6,310,-0.171,8.419,November
